Year,Project Code,Trip No,Location Code,Location,Pot No,Depth Fathoms,Pot Condition,Specimen No,Number Of Specimens,Recruit Status,Species Code,Sex Code,Width Millimeters,Shell Condition Code,Egg Percent,Egg Development Code,Egg Condition Code,Parasite,Parasite Code,Pot Comment
2019,7,1,1,Barlow Cove,23,106,Normal,10,1,Mature_Female,931,2,93,5,80,1,1,,,
2019,7,1,1,Barlow Cove,23,106,Normal,11,1,Mature_Female,931,2,90,3,60,1,1,,,
2019,7,1,1,Barlow Cove,24,77,Normal,,0,,931,,,,,,,,,
2019,7,1,1,Barlow Cove,25,109,Normal,20,1,Pre_Recruit,931,1,133,3,,,,,,
2019,7,1,1,Barlow Cove,26,110,Normal,,0,,931,,,,,,,,,
2019,7,1,1,Barlow Cove,27,96,Normal,12,1,Pre_Recruit,931,1,136,5,,,,,,
2019,7,1,1,Barlow Cove,27,96,Normal,13,1,Recruit,931,1,146,3,,,,,,
2019,7,1,1,Barlow Cove,27,96,Normal,14,1,Pre_Recruit,931,1,128,3,,,,,,
2019,7,1,1,Barlow Cove,27,96,Normal,15,1,Recruit,931,1,156,3,,,,,,
2019,7,1,1,Barlow Cove,28,111,Normal,25,1,Pre_Recruit,931,1,135,4,,,,,,
2019,7,1,1,Barlow Cove,28,111,Normal,26,1,Pre_Recruit,931,1,115,4,,,,,,
2019,7,1,23,Juneau,1,27,Normal,,0,,931,,,,,,,,,
2019,7,1,23,Juneau,2,33,Normal,,0,,931,,,,,,,,,
2019,7,1,23,Juneau,3,43,Normal,,0,,931,,,,,,,,,
2019,7,1,23,Juneau,4,54,Normal,1,1,Pre_Recruit,931,1,136,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,4,54,Normal,2,1,Juvenile,931,1,103,4,,,,,,
2019,7,1,23,Juneau,4,54,Normal,3,1,Juvenile,931,1,107,4,,,,,,
2019,7,1,23,Juneau,5,54,Normal,1,1,Pre_Recruit,931,1,134,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,6,50,Normal,1,1,Recruit,931,1,155,3,,,,,,
2019,7,1,23,Juneau,6,50,Normal,2,1,Pre_Recruit,931,1,128,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,7,59,Normal,7,1,Recruit,931,1,140,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,7,59,Normal,8,1,Pre_Recruit,931,1,134,3,,,,,,
2019,7,1,23,Juneau,7,59,Normal,9,1,Recruit,931,1,143,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,7,59,Normal,10,1,Recruit,931,1,160,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,7,59,Normal,11,1,Post_Recruit,931,1,149,4,,,,,,
2019,7,1,23,Juneau,7,59,Normal,12,1,Recruit,931,1,146,3,,,,,,
2019,7,1,23,Juneau,7,59,Normal,13,1,Recruit,931,1,144,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,7,59,Normal,14,1,Juvenile,931,1,108,3,,,,,,
2019,7,1,23,Juneau,7,59,Normal,15,1,Pre_Recruit,931,1,121,3,,,,,,
2019,7,1,23,Juneau,7,59,Normal,16,1,Pre_Recruit,931,1,136,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,7,59,Normal,17,1,Recruit,931,1,153,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,7,59,Normal,18,1,Juvenile,931,1,82,3,,,,,,
2019,7,1,23,Juneau,7,59,Normal,19,1,Pre_Recruit,931,1,120,3,,,,,,
2019,7,1,23,Juneau,7,59,Normal,20,1,Recruit,931,1,144,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,7,59,Normal,21,1,Recruit,931,1,148,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,7,59,Normal,22,1,Post_Recruit,931,1,140,4,,,,,,
2019,7,1,23,Juneau,7,59,Normal,23,1,Pre_Recruit,931,1,129,3,,,,,,
2019,7,1,23,Juneau,7,59,Normal,24,1,Post_Recruit,931,1,138,4,,,,,,
2019,7,1,23,Juneau,7,59,Normal,25,1,Post_Recruit,931,1,150,4,,,,,,
2019,7,1,23,Juneau,7,59,Normal,26,1,Pre_Recruit,931,1,132,3,,,,,,
2019,7,1,23,Juneau,7,59,Normal,27,1,Post_Recruit,931,1,164,4,,,,,,
2019,7,1,23,Juneau,8,44,Normal,1,1,Recruit,931,1,139,3,,,,Bitter crab,6,Xtra shot.
2019,7,1,23,Juneau,8,44,Normal,2,1,Pre_Recruit,931,1,131,4,,,,,,Xtra shot.
2019,7,1,23,Juneau,9,45,Normal,1,1,Recruit,931,1,138,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,9,45,Normal,2,1,Pre_Recruit,931,1,115,3,,,,,,
2019,7,1,23,Juneau,9,45,Normal,3,1,Post_Recruit,931,1,138,5,,,,,,
2019,7,1,23,Juneau,9,45,Normal,4,1,Juvenile,931,1,109,3,,,,,,
2019,7,1,23,Juneau,9,45,Normal,5,1,Pre_Recruit,931,1,113,3,,,,,,
2019,7,1,23,Juneau,9,45,Normal,6,1,Pre_Recruit,931,1,110,3,,,,,,
2019,7,1,23,Juneau,9,45,Normal,7,1,Pre_Recruit,931,1,127,3,,,,,,
2019,7,1,23,Juneau,9,45,Normal,8,1,Juvenile,931,1,108,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,9,45,Normal,9,1,Recruit,931,1,142,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,10,47,Normal,23,1,Post_Recruit,931,1,147,4,,,,,,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,24,1,Pre_Recruit,931,1,121,3,,,,,,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,25,1,Recruit,931,1,142,3,,,,,,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,26,1,Pre_Recruit,931,1,129,4,,,,,,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,27,1,Post_Recruit,931,1,147,4,,,,,,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,28,1,Recruit,931,1,157,3,,,,,,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,29,1,Pre_Recruit,931,1,117,3,,,,,,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,30,1,Pre_Recruit,931,1,130,3,,,,Bitter crab,6,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,31,1,Post_Recruit,931,1,140,4,,,,Bitter crab,6,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,32,1,Pre_Recruit,931,1,134,3,,,,Bitter crab,6,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,33,1,Recruit,931,1,151,3,,,,Bitter crab,6,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,34,1,Recruit,931,1,153,3,,,,Bitter crab,6,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,35,1,Pre_Recruit,931,1,133,5,,,,,,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,36,10,Mature_Female,931,2,104,3,70,1,1,Bitter crab,6,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,37,10,Mature_Female,931,2,109,5,90,1,1,,,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,38,10,Mature_Female,931,2,93,4,100,1,1,,,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,39,10,Mature_Female,931,2,95,5,90,1,1,,,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,40,10,Mature_Female,931,2,100,5,90,1,1,,,Xtra shot.
2019,7,1,23,Juneau,10,47,Normal,41,1,Mature_Female,931,2,98,4,80,1,1,,,Xtra shot.
2019,7,1,23,Juneau,11,43,Normal,1,1,Pre_Recruit,931,1,121,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,11,43,Normal,2,1,Recruit,931,1,150,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,11,43,Normal,3,1,Pre_Recruit,931,1,113,4,,,,,,
2019,7,1,23,Juneau,11,43,Normal,4,1,Post_Recruit,931,1,153,4,,,,,,
2019,7,1,23,Juneau,11,43,Normal,5,1,Recruit,931,1,140,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,11,43,Normal,6,1,Pre_Recruit,931,1,121,4,,,,,,
2019,7,1,23,Juneau,11,43,Normal,7,1,Recruit,931,1,150,3,,,,,,
2019,7,1,23,Juneau,11,43,Normal,8,1,Post_Recruit,931,1,141,4,,,,,,
2019,7,1,23,Juneau,11,43,Normal,9,1,Pre_Recruit,931,1,120,3,,,,,,
2019,7,1,23,Juneau,11,43,Normal,10,1,Juvenile,931,1,104,4,,,,,,
2019,7,1,23,Juneau,11,43,Normal,11,1,Pre_Recruit,931,1,134,4,,,,,,
2019,7,1,23,Juneau,11,43,Normal,12,1,Recruit,931,1,149,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,11,43,Normal,13,1,Post_Recruit,931,1,146,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,11,43,Normal,14,1,Juvenile,931,1,106,3,,,,,,
2019,7,1,23,Juneau,11,43,Normal,15,1,Post_Recruit,931,1,147,4,,,,,,
2019,7,1,23,Juneau,11,43,Normal,16,1,Mature_Female,931,2,95,5,80,1,1,,,
2019,7,1,23,Juneau,11,43,Normal,17,1,Mature_Female,931,2,95,5,70,1,1,,,
2019,7,1,23,Juneau,11,43,Normal,18,1,Mature_Female,931,2,82,5,10,1,1,,,
2019,7,1,23,Juneau,12,28,Normal,8,1,Post_Recruit,931,1,152,5,,,,,,Long shot.
2019,7,1,23,Juneau,12,28,Normal,9,1,Pre_Recruit,931,1,130,3,,,,,,Long shot.
2019,7,1,23,Juneau,12,28,Normal,10,1,Post_Recruit,931,1,152,5,,,,,,Long shot.
2019,7,1,23,Juneau,12,28,Normal,11,1,Mature_Female,931,2,97,4,50,1,1,,,Long shot.
2019,7,1,23,Juneau,12,28,Normal,12,1,Mature_Female,931,2,101,5,70,1,1,,,Long shot.
2019,7,1,23,Juneau,13,29,Normal,,0,,931,,,,,,,,,
2019,7,1,23,Juneau,14,27,Normal,1,1,Post_Recruit,931,1,138,4,,,,,,
2019,7,1,23,Juneau,14,27,Normal,2,1,Recruit,931,1,140,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,14,27,Normal,3,1,Juvenile,931,1,109,4,,,,,,
2019,7,1,23,Juneau,14,27,Normal,4,1,Juvenile,931,1,102,4,,,,,,
2019,7,1,23,Juneau,14,27,Normal,5,1,Pre_Recruit,931,1,117,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,14,27,Normal,6,1,Recruit,931,1,150,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,14,27,Normal,7,1,Pre_Recruit,931,1,128,4,,,,,,
2019,7,1,23,Juneau,14,27,Normal,8,1,Pre_Recruit,931,1,111,5,,,,,,
2019,7,1,23,Juneau,14,27,Normal,9,1,Recruit,931,1,152,3,,,,,,
2019,7,1,23,Juneau,14,27,Normal,10,1,Recruit,931,1,150,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,14,27,Normal,11,1,Recruit,931,1,144,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,14,27,Normal,12,1,Recruit,931,1,141,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,14,27,Normal,13,1,Juvenile,931,1,100,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,14,27,Normal,14,1,Pre_Recruit,931,1,113,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,14,27,Normal,15,1,Pre_Recruit,931,1,112,4,,,,,,
2019,7,1,23,Juneau,14,27,Normal,16,1,Mature_Female,931,2,106,3,60,1,1,Bitter crab,6,
2019,7,1,23,Juneau,14,27,Normal,17,1,Mature_Female,931,2,99,5,0,3,4,,,
2019,7,1,23,Juneau,14,27,Normal,18,1,Mature_Female,931,2,111,5,70,1,1,,,
2019,7,1,23,Juneau,14,27,Normal,19,1,Mature_Female,931,2,100,5,0,3,4,,,
2019,7,1,23,Juneau,14,27,Normal,20,1,Mature_Female,931,2,102,3,80,1,1,Bitter crab,6,
2019,7,1,23,Juneau,14,27,Normal,21,1,Mature_Female,931,2,93,5,0,3,4,,,
2019,7,1,23,Juneau,14,27,Normal,22,1,Mature_Female,931,2,87,3,80,1,1,,,
2019,7,1,23,Juneau,14,27,Normal,23,1,Mature_Female,931,2,110,3,80,1,1,,,
2019,7,1,23,Juneau,14,27,Normal,24,1,Mature_Female,931,2,109,5,70,1,1,,,
2019,7,1,23,Juneau,14,27,Normal,25,1,Mature_Female,931,2,111,5,50,1,1,,,
2019,7,1,23,Juneau,14,27,Normal,26,1,Mature_Female,931,2,91,5,10,1,1,,,
2019,7,1,23,Juneau,14,27,Normal,27,1,Mature_Female,931,2,95,5,0,3,4,,,
2019,7,1,23,Juneau,14,27,Normal,28,1,Mature_Female,931,2,99,5,10,1,1,,,
2019,7,1,23,Juneau,14,27,Normal,29,1,Mature_Female,931,2,97,5,70,1,1,,,
2019,7,1,23,Juneau,14,27,Normal,30,1,Mature_Female,931,2,95,5,0,3,5,,,
2019,7,1,23,Juneau,14,27,Normal,31,1,Mature_Female,931,2,100,5,0,3,4,,,
2019,7,1,23,Juneau,15,29,Normal,1,1,Juvenile,931,1,109,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,15,29,Normal,2,1,Pre_Recruit,931,1,111,3,,,,,,
2019,7,1,23,Juneau,16,36,Normal,1,1,Pre_Recruit,931,1,116,4,,,,,,No tidbit.
2019,7,1,23,Juneau,16,36,Normal,2,1,Juvenile,931,1,85,3,,,,,,No tidbit.
2019,7,1,23,Juneau,16,36,Normal,3,1,Pre_Recruit,931,1,112,4,,,,,,No tidbit.
2019,7,1,23,Juneau,17,35,Normal,1,1,Recruit,931,1,147,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,17,35,Normal,2,1,Pre_Recruit,931,1,127,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,17,35,Normal,3,1,Recruit,931,1,139,3,,,,,,
2019,7,1,23,Juneau,17,35,Normal,4,1,Pre_Recruit,931,1,122,3,,,,,,
2019,7,1,23,Juneau,17,35,Normal,5,1,Pre_Recruit,931,1,135,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,18,29,Normal,1,1,Post_Recruit,931,1,146,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,18,29,Normal,2,1,Juvenile,931,1,104,3,,,,,,
2019,7,1,23,Juneau,18,29,Normal,3,1,Mature_Female,931,2,95,3,70,1,1,,,
2019,7,1,23,Juneau,19,21,Normal,1,1,Pre_Recruit,931,1,130,4,,,,,,Xtra shot.
2019,7,1,23,Juneau,19,21,Normal,2,1,Post_Recruit,931,1,151,4,,,,,,Xtra shot.
2019,7,1,23,Juneau,19,21,Normal,3,1,Pre_Recruit,931,1,126,4,,,,Bitter crab,6,Xtra shot.
2019,7,1,23,Juneau,19,21,Normal,4,1,Post_Recruit,931,1,138,4,,,,,,Xtra shot.
2019,7,1,23,Juneau,19,21,Normal,5,1,Pre_Recruit,931,1,136,4,,,,,,Xtra shot.
2019,7,1,23,Juneau,19,21,Normal,6,1,Post_Recruit,931,1,138,4,,,,,,Xtra shot.
2019,7,1,23,Juneau,20,41,Normal,25,1,Pre_Recruit,931,1,135,4,,,,,,
2019,7,1,23,Juneau,20,41,Normal,26,1,Pre_Recruit,931,1,134,4,,,,,,
2019,7,1,23,Juneau,20,41,Normal,27,1,Pre_Recruit,931,1,120,4,,,,,,
2019,7,1,23,Juneau,20,41,Normal,28,1,Pre_Recruit,931,1,130,3,,,,,,
2019,7,1,23,Juneau,20,41,Normal,29,1,Recruit,931,1,169,3,,,,,,
2019,7,1,23,Juneau,20,41,Normal,30,1,Post_Recruit,931,1,157,4,,,,,,
2019,7,1,23,Juneau,20,41,Normal,31,1,Pre_Recruit,931,1,113,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,20,41,Normal,32,1,Post_Recruit,931,1,154,4,,,,,,
2019,7,1,23,Juneau,20,41,Normal,33,1,Recruit,931,1,157,3,,,,,,
2019,7,1,23,Juneau,20,41,Normal,34,1,Post_Recruit,931,1,158,4,,,,,,
2019,7,1,23,Juneau,20,41,Normal,35,1,Post_Recruit,931,1,160,4,,,,,,
2019,7,1,23,Juneau,20,41,Normal,36,1,Post_Recruit,931,1,158,4,,,,,,
2019,7,1,23,Juneau,20,41,Normal,37,1,Recruit,931,1,162,3,,,,,,
2019,7,1,23,Juneau,20,41,Normal,38,1,Pre_Recruit,931,1,135,4,,,,,,
2019,7,1,23,Juneau,20,41,Normal,39,1,Pre_Recruit,931,1,118,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,20,41,Normal,40,1,Recruit,931,1,166,3,,,,,,
2019,7,1,23,Juneau,20,41,Normal,41,1,Recruit,931,1,148,3,,,,,,
2019,7,1,23,Juneau,20,41,Normal,42,1,Post_Recruit,931,1,138,5,,,,,,
2019,7,1,23,Juneau,20,41,Normal,43,1,Juvenile,931,1,104,3,,,,,,
2019,7,1,23,Juneau,20,41,Normal,44,1,Pre_Recruit,931,1,126,4,,,,,,
2019,7,1,23,Juneau,20,41,Normal,45,1,Recruit,931,1,146,3,,,,,,
2019,7,1,23,Juneau,20,41,Normal,46,1,Post_Recruit,931,1,146,4,,,,,,
2019,7,1,23,Juneau,20,41,Normal,47,1,Recruit,931,1,140,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,20,41,Normal,48,1,Mature_Female,931,2,114,3,60,1,1,Bitter crab,6,
2019,7,1,23,Juneau,21,29,Normal,1,1,Pre_Recruit,931,1,120,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,21,29,Normal,2,1,Pre_Recruit,931,1,135,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,21,29,Normal,3,1,Post_Recruit,931,1,138,4,,,,,,
2019,7,1,23,Juneau,21,29,Normal,4,1,Pre_Recruit,931,1,118,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,21,29,Normal,5,1,Pre_Recruit,931,1,136,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,21,29,Normal,6,1,Pre_Recruit,931,1,131,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,22,45,Normal,23,1,Post_Recruit,931,1,162,4,,,,,,
2019,7,1,23,Juneau,22,45,Normal,24,1,Pre_Recruit,931,1,136,3,,,,,,
2019,7,1,23,Juneau,22,45,Normal,25,1,Post_Recruit,931,1,153,4,,,,,,
2019,7,1,23,Juneau,22,45,Normal,26,1,Post_Recruit,931,1,156,4,,,,,,
2019,7,1,23,Juneau,22,45,Normal,27,1,Pre_Recruit,931,1,131,5,,,,,,
2019,7,1,23,Juneau,22,45,Normal,28,1,Post_Recruit,931,1,150,4,,,,,,
2019,7,1,23,Juneau,22,45,Normal,29,1,Post_Recruit,931,1,147,4,,,,,,
2019,7,1,23,Juneau,22,45,Normal,30,1,Post_Recruit,931,1,160,4,,,,,,
2019,7,1,23,Juneau,22,45,Normal,31,1,Pre_Recruit,931,1,135,4,,,,,,
2019,7,1,23,Juneau,22,45,Normal,32,1,Juvenile,931,1,102,3,,,,,,
2019,7,1,23,Juneau,22,45,Normal,33,1,Post_Recruit,931,1,171,4,,,,,,
2019,7,1,23,Juneau,22,45,Normal,34,1,Pre_Recruit,931,1,127,3,,,,,,
2019,7,1,23,Juneau,22,45,Normal,35,1,Recruit,931,1,154,3,,,,,,
2019,7,1,23,Juneau,22,45,Normal,36,1,Post_Recruit,931,1,162,4,,,,,,
2019,7,1,23,Juneau,22,45,Normal,37,1,Post_Recruit,931,1,150,4,,,,,,
2019,7,1,23,Juneau,22,45,Normal,38,1,Post_Recruit,931,1,158,5,,,,,,
2019,7,1,23,Juneau,22,45,Normal,39,1,Post_Recruit,931,1,155,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,22,45,Normal,40,1,Post_Recruit,931,1,145,5,,,,,,
2019,7,1,23,Juneau,22,45,Normal,41,1,Post_Recruit,931,1,162,4,,,,,,
2019,7,1,23,Juneau,22,45,Normal,42,1,Pre_Recruit,931,1,110,3,,,,,,
2019,7,1,23,Juneau,22,45,Normal,43,1,Post_Recruit,931,1,151,4,,,,,,
2019,7,1,23,Juneau,22,45,Normal,44,1,Pre_Recruit,931,1,110,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,22,45,Normal,45,1,Recruit,931,1,139,3,,,,,,
2019,7,1,23,Juneau,22,45,Normal,46,1,Pre_Recruit,931,1,121,4,,,,,,
2019,7,1,23,Juneau,22,45,Normal,47,1,Post_Recruit,931,1,144,4,,,,,,
2019,7,1,23,Juneau,22,45,Normal,48,1,Mature_Female,931,2,114,3,90,1,1,,,
2019,7,1,23,Juneau,23,30,Normal,1,1,Juvenile,931,1,109,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,24,41,Normal,1,1,Recruit,931,1,152,3,,,,,,
2019,7,1,23,Juneau,24,41,Normal,2,1,Post_Recruit,931,1,139,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,24,41,Normal,3,1,Pre_Recruit,931,1,126,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,24,41,Normal,4,1,Pre_Recruit,931,1,134,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,24,41,Normal,5,1,Post_Recruit,931,1,140,4,,,,,,
2019,7,1,23,Juneau,24,41,Normal,6,1,Post_Recruit,931,1,141,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,24,41,Normal,7,1,Post_Recruit,931,1,149,4,,,,,,
2019,7,1,23,Juneau,24,41,Normal,8,1,Pre_Recruit,931,1,113,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,25,46,Normal,2,1,Post_Recruit,931,1,170,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,25,46,Normal,3,1,Recruit,931,1,146,3,,,,,,
2019,7,1,23,Juneau,25,46,Normal,4,1,Juvenile,931,1,106,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,25,46,Normal,5,1,Post_Recruit,931,1,152,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,25,46,Normal,6,1,Pre_Recruit,931,1,123,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,25,46,Normal,7,1,Pre_Recruit,931,1,129,4,,,,,,
2019,7,1,23,Juneau,25,46,Normal,8,1,Pre_Recruit,931,1,123,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,25,46,Normal,9,1,Mature_Female,931,2,113,3,80,1,1,,,
2019,7,1,23,Juneau,26,66,Normal,22,1,Recruit,931,1,141,3,,,,,,
2019,7,1,23,Juneau,26,66,Normal,23,1,Recruit,931,1,149,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,26,66,Normal,24,1,Recruit,931,1,151,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,26,66,Normal,25,1,Post_Recruit,931,1,153,4,,,,,,
2019,7,1,23,Juneau,26,66,Normal,26,1,Recruit,931,1,164,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,26,66,Normal,27,1,Recruit,931,1,165,3,,,,,,
2019,7,1,23,Juneau,27,67,Normal,21,1,Recruit,931,1,164,3,,,,,,
2019,7,1,23,Juneau,27,67,Normal,22,1,Recruit,931,1,150,3,,,,,,
2019,7,1,23,Juneau,27,67,Normal,23,1,Recruit,931,1,148,3,,,,,,
2019,7,1,23,Juneau,27,67,Normal,24,1,Recruit,931,1,160,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,27,67,Normal,25,1,Recruit,931,1,149,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,27,67,Normal,26,1,Recruit,931,1,167,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,27,67,Normal,27,1,Post_Recruit,931,1,172,3,,,,,,
2019,7,1,23,Juneau,27,67,Normal,28,1,Post_Recruit,931,1,173,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,27,67,Normal,29,1,Recruit,931,1,162,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,27,67,Normal,30,1,Recruit,931,1,162,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,27,67,Normal,31,1,Recruit,931,1,148,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,27,67,Normal,32,1,Recruit,931,1,157,3,,,,,,
2019,7,1,23,Juneau,27,67,Normal,33,1,Recruit,931,1,155,3,,,,,,
2019,7,1,23,Juneau,27,67,Normal,34,1,Recruit,931,1,144,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,27,67,Normal,35,1,Recruit,931,1,158,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,27,67,Normal,36,1,Post_Recruit,931,1,154,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,27,67,Normal,37,1,Pre_Recruit,931,1,130,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,4,1,Pre_Recruit,931,1,132,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,5,1,Recruit,931,1,159,3,,,,,,
2019,7,1,23,Juneau,28,49,Normal,6,1,Post_Recruit,931,1,163,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,7,1,Recruit,931,1,144,3,,,,,,
2019,7,1,23,Juneau,28,49,Normal,8,1,Recruit,931,1,145,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,9,1,Post_Recruit,931,1,152,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,10,1,Pre_Recruit,931,1,114,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,11,1,Post_Recruit,931,1,167,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,12,1,Post_Recruit,931,1,157,4,,,,,,
2019,7,1,23,Juneau,28,49,Normal,13,1,Post_Recruit,931,1,156,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,14,1,Recruit,931,1,138,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,15,1,Post_Recruit,931,1,159,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,16,1,Post_Recruit,931,1,151,5,,,,,,
2019,7,1,23,Juneau,28,49,Normal,17,1,Pre_Recruit,931,1,117,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,18,1,Pre_Recruit,931,1,115,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,19,1,Juvenile,931,1,98,3,,,,,,
2019,7,1,23,Juneau,28,49,Normal,20,1,Pre_Recruit,931,1,125,4,,,,,,
2019,7,1,23,Juneau,28,49,Normal,21,1,Juvenile,931,1,92,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,22,1,Pre_Recruit,931,1,137,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,23,1,Pre_Recruit,931,1,126,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,24,1,Recruit,931,1,139,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,25,1,Pre_Recruit,931,1,128,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,26,1,Pre_Recruit,931,1,122,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,27,1,Pre_Recruit,931,1,117,4,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,28,1,Pre_Recruit,931,1,114,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,29,1,Juvenile,931,1,96,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,30,1,Recruit,931,1,148,3,,,,,,
2019,7,1,23,Juneau,28,49,Normal,31,1,Pre_Recruit,931,1,135,4,,,,,,
2019,7,1,23,Juneau,28,49,Normal,32,1,Juvenile,931,1,104,3,,,,Bitter crab,6,
2019,7,1,23,Juneau,28,49,Normal,33,1,Mature_Female,931,2,116,3,90,1,1,,,
